"Time,Date";"Acc,X";"Acc,Y";"Acc,Z";"Acc.Abs"
263410;-7,39;6,37;4,67;10,81528
263420;-7,17;7,43;4,68;11,33574
263430;-6,65;8,95;3,93;11,82564
263440;-6,51;10,47;3,19;12,73372
263450;-6,96;11,38;3,58;13,80927
263460;-6,89;12,21;4,18;14,63083
263470;-6,67;12,59;4,86;15,05305
263480;-6,74;12,44;5,31;15,11101
263490;-6,66;10,92;5,52;13,93326
263500;-6,21;9,03;4,91;12,00124
263510;-5,91;9,79;4,38;12,24324
263520;-5,69;10,70;4,69;12,98994
263530;-5,62;11,08;4,99;13,38311
263540;-5,62;11,15;4,77;13,36374
263550;-5,92;11,00;4,54;13,2889
263560;-6,29;10,32;4,47;12,87856
263570;-6,65;9,71;4,16;12,48516
263580;-6,73;9,41;3,79;12,16913
263590;-6,58;9,03;3,56;11,72174
263600;-6,43;8,57;3,41;11,2411
263610;-6,28;8,19;3,40;10,8663
263620;-5,75;7,89;3,32;10,31268
263630;-5,08;7,51;3,39;9,67955
263640;-4,49;7,05;3,23;8,96156
263650;-4,11;6,45;2,92;8,18599
263660;-3,89;5,99;2,47;7,55638
263670;-3,66;5,39;1,86;6,77261
263680;-3,59;4,93;1,56;6,29162
263690;-3,36;4,78;1,48;6,02652
263700;-3,14;5,01;1,41;6,0735
263710;-2,84;5,31;1,71;6,25901
263720;-2,85;5,92;2,01;6,86478
263730;-3,00;6,45;2,46;7,52371
263740;-2,77;6,68;2,91;7,79262
263750;-2,70;6,75;3,14;7,91842
263760;-2,70;6,75;3,21;7,94843
263770;-2,77;6,68;2,99;7,82095
263780;-2,85;6,45;2,69;7,54214
263790;-3,00;6,14;2,31;7,21523
263800;-3,22;5,99;2,24;7,15942
263810;-3,29;5,99;2,24;7,19375
263820;-3,44;5,99;2,39;7,31061
263830;-3,59;6,37;2,62;7,76747
263840;-3,37;6,52;2,77;7,84498
263850;-3,29;6,45;2,69;7,72294
263860;-3,22;6,68;2,39;7,78723
263870;-3,22;6,90;2,39;7,98366
263880;-3,15;7,13;2,09;8,07003
263890;-3,67;7,51;1,88;8,56582
263900;-4,56;7,43;2,41;9,04764
263910;-5,38;6,75;2,94;9,11664
263920;-6,27;6,37;3,24;9,50756
263930;-7,09;6,22;3,62;10,10041
263940;-7,68;6,22;4,00;10,66344
263950;-7,39;6,83;4,30;10,93895
263960;-6,87;8,12;3,86;11,31205
263970;-7,10;10,01;3,50;12,76403
263980;-7,25;10,77;3,88;13,55235
263990;-7,04;11,91;4,48;14,53973
264000;-6,67;12,74;4,93;15,20408
264010;-6,67;12,74;5,38;15,35601
264020;-6,81;11,99;5,76;14,93866
264030;-6,28;9,79;5,14;12,71223
264040;-6,06;9,56;4,31;12,10812
264050;-5,91;10,39;4,31;12,71059
264060;-5,77;10,92;4,77;13,23873
264070;-5,69;11,08;4,84;13,35964
264080;-5,77;11,00;4,62;13,24851
264090;-6,06;10,70;4,54;13,10586
264100;-6,51;9,86;4,24;12,55135
264110;-6,88;9,41;3,72;12,2292
264120;-6,80;9,18;3,26;11,88009
264130;-6,58;8,80;3,26;11,45835
264140;-6,50;8,27;3,33;11,03141
264150;-6,28;7,89;3,40;10,63717
264160;-5,75;7,66;3,47;10,18953
264170;-5,16;7,28;3,54;9,5982
264180;-4,71;6,83;3,30;8,92667
264190;-4,34;6,37;2,85;8,21541
264200;-4,11;5,84;2,17;7,4631
264210;-3,88;5,23;1,41;6,66831
264220;-3,59;4,78;1,41;6,13687
264230;-3,21;4,78;1,48;5,94475
264240;-2,92;5,08;1,48;6,04295
264250;-2,69;5,46;1,70;6,32327
264260;-2,70;5,76;2,08;6,69497
264270;-2,85;6,14;2,54;7,23012
264280;-2,92;6,45;3,06;7,7118
264290;-3,00;6,52;3,21;7,86441
264300;-2,92;6,60;3,14;7,86968
264310;-2,70;6,45;2,84;7,5419
264320;-2,55;6,22;2,38;7,13158
264330;-2,62;6,14;2,16;7,02039
264340;-2,85;6,22;2,09;7,1509
264350;-3,00;6,30;2,09;7,27686
264360;-3,14;6,37;2,24;7,44899
264370;-3,00;6,22;2,46;7,32905
264380;-2,92;6,30;2,31;7,31437
264390;-2,92;6,60;2,01;7,49274
264400;-3,00;6,83;1,87;7,68494
264410;-3,22;6,98;1,79;7,89213
264420;-3,97;7,59;1,66;8,71873
264430;-5,01;7,66;2,26;9,42933
264440;-5,90;6,83;3,09;9,53595
264450;-6,57;6,37;3,84;9,92313
264460;-7,24;6,37;4,30;10,55554
264470;-7,61;6,98;4,60;11,30519
264480;-7,17;7,96;4,83;11,75408
264490;-7,10;9,48;4,09;12,53247
264500;-7,55;10,54;4,03;13,58007
264510;-7,25;10,92;4,03;13,71704
264520;-7,04;12,06;4,41;14,64252
264530;-6,59;12,59;4,56;14,92565
264540;-6,59;12,52;5,01;15,00539
264550;-6,21;11,15;5,15;13,76253
264560;-5,76;9,56;4,53;12,04352
264570;-5,54;10,16;4,31;12,35141
264580;-5,39;10,92;4,91;13,13488
264590;-5,40;11,38;5,14;13,60092
264600;-5,55;11,45;4,99;13,66935
264610;-5,84;10,92;4,84;13,29868
264620;-6,36;10,01;4,39;12,64704
264630;-6,65;9,56;3,56;12,17843
264640;-6,58;9,25;3,11;11,77247
264650;-6,35;8,88;3,03;11,32837
264660;-6,35;8,50;3,03;11,03149
264670;-6,13;8,19;3,10;10,69006
264680;-5,61;7,96;3,32;10,28923
264690;-5,08;7,43;3,39;9,62036
264700;-4,64;7,05;3,23;9,03742
264710;-4,34;6,52;2,92;8,36012
264720;-4,04;5,92;2,39;7,55028
264730;-3,88;5,08;1,64;6,60183
264740;-3,96;4,85;1,49;6,43641
264750;-3,66;5,01;1,49;6,37659
264760;-3,21;5,01;1,63;6,16795
264770;-3,07;5,46;1,93;6,55404
264780;-2,99;5,99;2,24;7,0614
264790;-3,07;6,68;2,54;7,77421
264800;-2,85;6,98;2,84;8,05449
264810;-2,55;6,83;2,91;7,84702
264820;-2,48;6,68;2,99;7,71987
264830;-2,40;6,52;2,76;7,47803
264840;-2,48;6,37;2,46;7,2634
264850;-2,55;6,30;2,23;7,14918
264860;-2,77;6,22;2,16;7,14409
264870;-3,00;6,22;2,24;7,2569
264880;-3,14;6,14;2,24;7,25475
264890;-3,22;6,52;2,32;7,63353
264900;-3,00;6,83;2,32;7,80642
264910;-2,77;6,90;2,24;7,76826
264920;-2,70;6,98;2,02;7,74872
264930;-2,70;7,21;1,87;7,91857
264940;-2,92;7,21;2,17;8,07319
264950;-3,30;7,28;2,17;8,28317
264960;-4,64;7,81;2,04;9,31125
264970;-5,90;7,59;2,72;9,9882
264980;-6,57;6,45;3,54;9,86078
264990;-6,94;5,99;3,84;9,93986
265000;-7,31;6,30;3,92;10,4144
265010;-7,39;6,83;3,78;10,74338
265020;-6,79;7,43;3,55;10,6779
265030;-6,95;8,65;3,04;11,50055
265040;-7,40;9,56;3,20;12,50099
265050;-6,96;10,47;3,42;13,02567
265060;-6,66;11,91;3,88;14,18712
265070;-6,44;12,52;4,48;14,77258
265080;-6,52;12,59;5,08;15,06176
265090;-6,29;12,21;5,38;14,75243
265100;-5,76;10,39;4,91;12,85828
265110;-5,84;10,09;4,24;12,40055
265120;-5,84;10,62;4,31;12,86342
265130;-5,77;11,30;4,77;13,55468
265140;-5,77;11,45;4,84;13,70834
265150;-5,99;11,30;4,92;13,70488
265160;-6,29;10,85;4,54;13,33536
265170;-6,58;10,16;4,02;12,75797
265180;-6,73;9,63;3,42;12,23668
265190;-6,80;9,10;2,96;11,74195
265200;-6,95;8,50;2,81;11,32793
265210;-6,80;8,04;2,88;10,91491
265220;-6,05;7,66;2,87;10,17586
265230;-5,16;7,43;2,79;9,46634
265240;-4,78;7,13;2,86;9,04909
265250;-4,49;6,68;2,78;8,5078
265260;-4,33;6,14;2,40;7,89163
265270;-4,11;5,54;1,87;7,14281
265280;-3,88;4,93;1,64;6,4853
265290;-3,58;4,70;1,71;6,15367
265300;-3,36;4,85;1,78;6,16736
265310;-2,99;5,16;1,86;6,24436
265320;-2,62;5,69;1,93;6,55433
265330;-2,62;6,45;2,16;7,28799
265340;-2,48;6,83;2,54;7,6913
265350;-2,40;6,83;2,69;7,71836
265360;-2,48;6,75;2,61;7,65009
265370;-2,40;6,75;2,46;7,57609
265380;-2,48;6,52;2,08;7,28136
265390;-2,55;6,37;1,78;7,09011
265400;-2,92;6,22;1,86;7,11927
265410;-3,22;6,22;2,01;7,28698
265420;-3,22;6,30;2,01;7,35111
265430;-3,22;6,68;2,02;7,68065
265440;-3,15;6,90;2,32;7,93117
265450;-2,85;6,90;2,39;7,84006
265460;-2,70;6,90;2,09;7,7001
265470;-2,63;6,83;1,94;7,56576
265480;-2,85;6,90;1,94;7,71479
265490;-3,59;7,05;1,80;8,11797
265500;-4,79;7,28;1,96;8,93093
265510;-5,90;6,98;2,72;9,53306
265520;-6,49;6,45;3,32;9,73235
265530;-7,01;6,45;3,70;10,21827
265540;-7,54;6,75;4,00;10,88041
265550;-7,69;7,36;4,16;11,42349
265560;-7,10;8,27;4,16;11,66138
265570;-7,17;9,48;3,79;12,48014
265580;-7,25;10,32;3,72;13,14837
265590;-6,88;11,08;3,80;13,5823
265600;-6,59;11,99;4,25;14,32312
265610;-6,37;12,29;4,63;14,59319
265620;-6,59;11,99;5,15;14,61535
265630;-6,14;10,77;4,92;13,33666
265640;-5,76;9,48;4,23;11,87394
265650;-5,84;10,39;4,01;12,57711
265660;-5,77;11,30;4,47;13,4521
265670;-5,84;11,91;4,85;14,12339
265680;-5,99;11,83;4,85;14,12229
265690;-6,36;11,38;4,62;13,8318
265700;-6,81;10,62;4,32;13,33335
265710;-7,18;9,94;3,95;12,87641
265720;-7,25;9,41;3,72;12,44365
265730;-7,17;8,88;3,56;11,954
265740;-6,80;8,27;3,33;11,21018
265750;-6,13;7,89;3,17;10,47991
265760;-5,38;7,36;3,09;9,6235
265770;-4,71;6,75;3,00;8,76158
265780;-4,41;6,07;2,70;7,97025
265790;-4,03;5,46;1,94;7,06111
265800;-3,81;4,85;1,26;6,29681
265810;-3,51;4,55;1,26;5,88215
265820;-3,14;4,55;1,18;5,65134
265830;-2,84;5,08;1,10;5,92642
265840;-2,47;5,76;1,18;6,38176
265850;-2,63;6,68;1,79;7,39186
265860;-2,55;7,21;2,46;8,03184
265870;-2,40;7,28;2,76;8,15113
265880;-2,33;7,28;2,69;8,10414
265890;-2,18;7,13;2,39;7,8283
265900;-2,10;6,75;2,01;7,35084
265910;-2,25;6,22;1,63;6,8129
265920;-2,47;5,92;1,33;6,54877
265930;-2,70;5,69;1,33;6,43423
265940;-2,99;5,54;1,48;6,46604
265950;-3,22;5,46;1,71;6,56349
265960;-3,14;5,61;1,93;6,71655
265970;-3,07;6,22;2,24;7,28775
265980;-3,15;6,75;2,54;7,86956
265990;-3,00;6,98;2,39;7,96255
266000;-3,00;7,21;1,87;8,02581
266010;-3,15;7,43;1,72;8,25377
266020;-3,67;7,74;1,58;8,70748
266030;-4,71;7,74;1,66;9,21012
266040;-5,75;7,28;2,34;9,57068
266050;-6,57;6,98;3,10;10,07122
266060;-7,31;6,83;3,63;10,64059
266070;-7,69;7,28;4,23;11,40258
266080;-7,17;8,04;4,68;11,74552
266090;-6,88;9,18;3,94;12,1253
266100;-7,33;10,32;3,80;13,2107
266110;-7,33;11,00;3,88;13,77457
266120;-7,04;12,21;4,26;14,72365
266130;-6,59;12,82;4,56;15,11869
266140;-6,59;12,74;5,08;15,22122
266150;-6,59;11,68;5,45;14,47622
266160;-6,06;9,94;4,91;12,63233
266170;-5,91;10,47;4,31;12,77281
266180;-5,62;11,30;4,54;13,41376
266190;-5,62;11,76;4,84;13,90277
266200;-5,70;11,83;4,62;13,92111
266210;-5,99;11,53;4,55;13,7663
266220;-6,44;10,62;4,39;13,17083
266230;-6,80;9,86;3,87;12,58918
266240;-6,95;9,41;3,57;12,22696
266250;-6,80;9,03;3,49;11,82685
266260;-6,72;8,57;3,33;11,39224
266270;-6,28;8,19;3,10;10,77646
266280;-5,61;7,89;2,94;10,11508
266290;-5,16;7,43;2,94;9,51158
266300;-4,78;6,90;2,86;8,86969
266310;-4,41;6,30;2,32;8,02915
266320;-4,03;5,39;1,57;6,90743
266330;-3,81;4,85;1,19;6,28223
266340;-3,44;4,70;1,11;5,92774
266350;-2,92;4,93;1,03;5,81934
266360;-2,40;5,69;1,03;6,25891
266370;-2,25;6,52;1,41;7,04298
266380;-2,11;6,98;2,08;7,58067
266390;-2,18;7,28;2,91;8,13991
266400;-2,33;7,43;3,06;8,37057
266410;-2,26;7,36;3,06;8,28169
266420;-2,03;6,68;2,76;7,5012
266430;-1,88;5,99;2,38;6,71389
266440;-1,95;5,39;1,77;5,99535
266450;-2,10;5,08;1,25;5,63767
266460;-2,47;5,16;0,88;5,78561
266470;-2,77;5,46;0,66;6,15794
266480;-3,14;5,84;1,19;6,73679
266490;-3,14;6,07;1,94;7,10289
266500;-2,77;6,60;2,46;7,56953
266510;-2,93;7,66;2,77;8,65594
266520;-3,23;8,04;2,93;9,14319
266530;-3,15;7,74;2,77;8,80189
266540;-3,00;7,51;2,47;8,45494
266550;-3,30;7,43;2,10;8,3977
266560;-4,19;7,51;1,81;8,78651
266570;-5,46;7,28;2,04;9,32449
266580;-6,64;6,68;2,72;9,80222
266590;-7,46;6,30;3,32;10,31153
266600;-7,83;6,60;4,00;10,99667
266610;-7,09;7,59;4,38;11,26986
266620;-6,50;8,72;4,16;11,64642
266630;-6,95;10,32;3,65;12,96423
266640;-7,18;11,23;3,88;13,87935
266650;-6,89;12,36;4,11;14,7376
266660;-6,74;13,20;4,49;15,4861
266670;-6,67;13,27;4,94;15,65392
266680;-7,04;12,52;5,54;15,3885
266690;-6,58;10,39;5,44;13,45158
266700;-6,29;10,54;4,84;13,19564
266710;-5,84;11,38;4,84;13,67635
266720;-5,62;11,91;5,15;14,13828
266730;-5,55;12,06;4,92;14,1578
266740;-5,77;11,83;4,62;13,95229
266750;-6,14;11,00;4,47;13,36553
266760;-6,58;10,09;3,94;12,67315
266770;-6,88;9,56;3,57;12,30227
266780;-6,95;8,95;3,49;11,85614
266790;-6,87;8,42;3,33;11,36853
266800;-6,35;8,12;3,18;10,78415
266810;-5,75;7,81;3,10;10,18482
266820;-5,16;7,28;3,01;9,41745
266830;-4,78;6,68;2,78;8,66868
266840;-4,41;5,99;2,10;7,72864
266850;-4,11;5,08;1,34;6,66986
266860;-3,58;4,70;1,18;6,02918
266870;-3,36;4,93;1,26;6,0982
266880;-2,62;5,31;1,10;6,02173
266890;-2,25;6,07;1,26;6,59228
266900;-2,25;6,90;1,64;7,44245
266910;-2,63;7,43;2,17;8,17629
266920;-2,93;7,74;2,77;8,72359
266930;-2,41;7,51;3,14;8,48697
266940;-1,73;6,83;3,20;7,73691
266950;-1,58;5,99;3,05;6,90541
266960;-1,73;5,16;2,59;6,02559
266970;-1,87;4,70;2,07;5,46712
266980;-1,95;4,32;1,77;5,0587
266990;-2,02;4,17;1,47;4,86044
267000;-2,17;4,55;0,72;5,09302
267010;-2,92;5,92;0,14;6,59834
267020;-3,59;6,83;1,05;7,78461
267030;-3,00;6,90;2,24;7,8516
267040;-2,40;7,36;2,69;8,19362
267050;-3,15;8,50;3,00;9,54591
267060;-3,45;8,65;3,01;9,78346
267070;-3,38;8,27;3,00;9,4217
267080;-3,67;8,12;2,78;9,33174
267090;-4,19;7,96;2,11;9,2437
267100;-5,16;7,59;1,81;9,35028
267110;-6,20;6,98;2,34;9,62235
267120;-7,39;6,22;3,02;10,11757
267130;-8,20;5,99;3,70;10,81194
267140;-7,76;6,52;4,30;11,01105
267150;-6,94;7,51;4,83;11,30904
267160;-6,87;8,80;4,16;11,91553
267170;-7,03;10,09;3,87;12,88943
267180;-6,44;11,15;3,65;13,38153
267190;-6,29;12,59;4,03;14,64315
267200;-6,07;13,35;4,41;15,3148
267210;-6,52;13,27;5,16;15,66342
267220;-6,59;12,21;5,61;14,96586
267230;-6,51;10,16;5,37;13,20724
267240;-6,51;10,47;4,92;13,2715
267250;-6,21;11,15;5,07;13,73467
267260;-5,92;11,45;5,14;13,88041
267270;-5,69;11,61;4,84;13,80526
267280;-5,77;11,45;4,54;13,60525
267290;-5,99;10,62;4,32;12,93207
267300;-6,36;9,79;3,71;12,24516
267310;-6,65;9,41;3,26;11,97424
267320;-6,65;8,88;3,18;11,5386
267330;-6,58;8,42;3,11;11,12539
267340;-6,28;8,12;3,03;10,69646
267350;-5,68;7,74;2,94;10,03946
267360;-5,16;7,28;3,09;9,44169
267370;-4,63;6,83;3,23;8,85972
267380;-4,71;6,83;3,08;8,84586
267390;-4,26;6,30;2,55;8,01635
267400;-3,96;5,61;1,72;7,0804
267410;-3,66;5,08;1,26;6,38826
267420;-3,29;4,85;1,11;5,96565
267430;-2,92;5,08;1,10;5,96226
267440;-2,70;5,61;1,18;6,33747
267450;-2,55;6,22;1,48;6,88353
267460;-2,55;6,75;1,94;7,47232
267470;-2,70;7,21;2,54;8,10423
267480;-2,63;7,21;2,84;8,17882
267490;-2,63;7,21;2,84;8,17882
267500;-2,48;6,98;2,69;7,87705
267510;-2,18;6,22;2,38;7,00627
267520;-2,17;5,54;2,08;6,30002
267530;-2,47;5,08;1,93;5,96936
267540;-2,84;4,85;1,85;5,92105
267550;-3,14;4,78;1,93;6,0327
267560;-3,44;5,23;2,16;6,6231
267570;-3,51;5,69;2,39;7,10005
267580;-3,44;6,52;2,39;7,75406
267590;-3,67;7,36;2,40;8,56429
267600;-3,45;7,59;2,18;8,61073
267610;-3,30;7,66;1,72;8,51704
267620;-3,30;7,43;1,65;8,29672
267630;-3,67;7,28;1,88;8,36688
267640;-4,71;7,36;2,18;9,00493
267650;-5,83;7,21;2,72;9,65665
267660;-6,72;6,90;3,40;10,21283
267670;-7,24;6,83;3,70;10,61543
267680;-7,76;6,90;3,86;11,07774
267690;-7,91;7,51;3,94;11,5954
267700;-7,32;8,27;3,86;11,69732
267710;-6,88;9,25;3,04;11,92273
267720;-7,18;10,16;3,20;12,84692
267730;-6,73;10,77;3,72;13,23663
267740;-6,66;11,61;4,18;14,01887
267750;-6,44;12,14;4,40;14,42874
267760;-6,59;12,21;4,93;14,72637
267770;-6,51;11,53;5,15;14,20854
267780;-5,99;9,71;4,46;12,24576
267790;-6,21;10,01;3,94;12,42255
267800;-6,21;10,70;4,24;13,07542
267810;-6,14;11,23;4,62;13,60348
267820;-6,14;11,45;4,62;13,79302
267830;-6,29;11,38;4,62;13,79758
267840;-6,51;10,70;4,47;13,29402
267850;-6,88;9,86;4,02;12,67606
267860;-7,10;9,41;3,49;12,29133
267870;-7,17;9,18;3,12;12,05807
267880;-7,02;8,72;2,96;11,5839
267890;-6,58;8,34;2,96;11,02656
267900;-5,90;8,12;2,87;10,43939
267910;-5,23;7,66;2,94;9,73236
267920;-4,71;7,13;3,01;9,05853
267930;-4,41;6,52;2,70;8,32392
267940;-4,18;5,84;1,87;7,42325
267950;-3,81;5,01;1,19;6,40118
267960;-3,44;4,78;1,11;5,98821
267970;-3,06;4,93;1,10;5,90862
267980;-2,69;5,31;1,10;6,05491
267990;-2,55;5,92;1,48;6,60906
268000;-2,48;6,60;2,09;7,35014
268010;-2,70;7,13;2,54;8,03641
268020;-2,85;7,21;2,84;8,25384
268030;-2,70;6,98;2,91;8,02956
268040;-2,48;6,45;2,76;7,43613
268050;-2,32;5,61;2,45;6,55091
268060;-2,40;5,01;2,07;5,92397
268070;-2,54;4,63;1,70;5,54533
268080;-2,84;4,32;1,32;5,33841
268090;-3,21;4,40;0,95;5,52884
268100;-3,73;5,01;0,96;6,31873
268110;-4,03;5,61;1,64;7,10458
268120;-3,44;6,14;2,24;7,38964
268130;-3,22;7,36;2,47;8,40351
268140;-3,23;8,12;2,40;9,05731
268150;-3,15;8,27;2,03;9,07765
268160;-3,23;7,96;2,03;8,82783
268170;-3,67;7,66;2,03;8,73319
268180;-4,34;7,43;1,88;8,80991
268190;-5,23;7,05;1,96;8,99763
268200;-6,20;6,68;2,64;9,48266
268210;-7,16;6,45;3,40;10,21822
268220;-7,98;6,75;4,16;11,24955
268230;-7,69;7,43;4,76;11,70335
268240;-7,17;8,42;4,16;11,81571
268250;-7,62;9,79;3,50;12,88736
268260;-7,92;10,54;3,88;13,74816
268270;-7,41;11,68;4,03;14,40721
268280;-6,96;12,36;4,26;14,81504
268290;-6,52;12,44;4,56;14,76377
268300;-6,59;11,99;4,93;14,53789
268310;-5,99;10,54;4,76;13,02796
268320;-5,98;9,48;4,16;11,95814
268330;-6,21;10,24;4,01;12,63067
268340;-6,29;10,85;4,54;13,33536
268350;-6,44;11,15;4,92;13,78345
268360;-6,36;11,30;4,77;13,82009
268370;-6,44;11,00;4,77;13,60744
268380;-6,66;10,32;4,54;13,091
268390;-6,95;9,56;4,02;12,48122
268400;-7,03;9,25;3,34;12,08895
268410;-6,73;9,03;2,96;11,63938
268420;-6,58;8,65;2,88;11,23949
268430;-6,43;8,12;2,95;10,76431
268440;-5,83;7,74;2,95;10,12422
268450;-5,08;7,21;2,86;9,26999
268460;-4,56;6,75;2,85;8,63187
268470;-4,26;6,30;2,70;8,06526
268480;-4,04;5,84;2,17;7,42207
268490;-3,74;5,16;1,49;6,53937
268500;-3,51;4,85;1,26;6,12115
268510;-3,21;4,85;1,26;5,95481
268520;-2,92;5,08;1,18;5,97661
268530;-2,77;5,61;1,41;6,41482
268540;-2,55;5,99;1,86;6,77088
268550;-2,62;6,37;2,38;7,29063
268560;-2,77;6,75;2,84;7,83105
268570;-2,70;6,68;2,84;7,73879
268580;-2,55;6,37;2,61;7,34125
268590;-2,70;6,07;2,31;7,03003
268600;-2,99;5,84;2,08;6,88525
268610;-3,37;5,61;2,09;6,8688
268620;-3,81;5,39;2,24;6,96584
268630;-4,03;5,31;2,31;7,05728
268640;-3,96;5,61;2,39;7,2732
268650;-3,89;6,22;2,62;7,78872
268660;-3,59;6,45;2,69;7,85566
268670;-3,44;6,60;2,47;7,84169
268680;-3,52;6,90;2,02;8,00615
268690;-3,37;6,98;1,72;7,93774
268700;-3,52;6,90;1,72;7,93573
268710;-4,11;6,83;1,88;8,18698
268720;-4,71;6,60;2,33;8,43396
268730;-5,45;6,52;3,08;9,04316
268740;-6,12;6,60;3,46;9,64495
268750;-7,02;6,68;3,92;10,44739
268760;-7,24;7,21;4,23;11,05493
268770;-6,95;8,34;3,26;11,33568
268780;-7,55;9,71;2,82;12,6171
268790;-8,00;10,09;3,58;13,36028
268800;-7,48;11,00;3,81;13,83389
268810;-7,03;11,76;4,33;14,36878
268820;-6,74;12,14;4,56;14,61043
268830;-6,74;12,21;5,08;14,84465
268840;-6,59;11,76;5,08;14,40155
268850;-6,14;10,01;4,69;12,64383
268860;-6,66;9,94;4,24;12,68933
268870;-6,81;10,70;4,47;13,4431
268880;-6,74;11,30;4,93;14,04817
268890;-6,66;11,30;5,07;14,0659
268900;-6,51;11,15;4,92;13,81817
268910;-6,51;10,77;4,77;13,4591
268920;-6,81;10,09;4,39;12,93732
268930;-6,80;9,48;3,57;12,20183
268940;-6,65;9,18;2,96;11,71573
268950;-6,35;8,88;2,58;11,21654
268960;-6,35;8,19;2,65;10,69965
268970;-6,28;7,81;2,87;10,4249
268980;-5,83;7,43;2,94;9,89266
268990;-5,31;6,98;3,09;9,29262
269000;-4,78;6,37;2,93;8,48616
269010;-4,41;5,84;2,55;7,74657
269020;-4,03;5,23;1,71;6,82548
269030;-3,66;4,70;1,33;6,10524
269040;-3,29;4,55;1,40;5,786
269050;-2,99;4,78;1,33;5,79025
269060;-2,92;5,31;1,33;6,20209
269070;-2,62;5,61;1,78;6,44545
269080;-2,70;6,14;2,46;7,14593
269090;-2,92;6,52;2,91;7,71799
269100;-2,85;6,52;3,14;7,7779
269110;-2,62;6,30;2,91;7,41375
269120;-2,40;5,84;2,45;6,77334
269130;-2,40;5,31;1,93;6,1348
269140;-2,69;5,01;1,40;5,85473
269150;-3,14;4,93;1,41;6,01101
269160;-3,51;5,08;1,71;6,40894
269170;-3,59;5,16;2,01;6,59579
269180;-3,44;5,69;2,24;7,01396
269190;-3,37;6,45;2,77;7,7819
269200;-3,44;6,75;3,07;8,17575
269210;-3,59;6,90;2,62;8,21078
269220;-3,67;7,05;2,10;8,22282
269230;-3,82;6,90;1,87;8,10602
269240;-4,04;6,83;1,80;8,13313
269250;-4,26;6,60;1,88;8,0758
269260;-5,01;6,37;2,33;8,42994
269270;-6,34;6,07;2,94;9,25668
269280;-7,61;6,45;3,70;10,63723
269290;-7,17;7,28;4,08;11,00005
269300;-6,65;8,65;3,63;11,49747
269310;-7,33;10,16;3,95;13,13636
269320;-7,92;10,54;5,08;14,13352
269330;-7,63;11,08;4,71;14,24687
269340;-7,26;11,91;4,56;14,67267
269350;-6,96;12,21;4,48;14,75495
269360;-6,96;12,14;4,71;14,76237
269370;-6,81;11,76;4,63;14,35425
269380;-6,06;9,94;4,09;12,33544
269390;-6,06;9,03;3,63;11,46005
269400;-6,28;9,79;3,64;12,18401
269410;-6,29;10,62;4,39;13,09834
269420;-6,44;11,15;4,85;13,75685
269430;-6,66;11,23;4,92;13,95079
269440;-6,81;11,00;4,85;13,81447
269450;-6,88;10,54;4,55;13,38653
269460;-6,88;10,16;4,24;12,98611
269470;-6,80;9,79;3,64;12,46213
269480;-6,65;9,41;3,04;11,91489
269490;-6,58;9,18;2,89;11,65482
269500;-6,50;8,72;2,96;11,27433
269510;-6,42;7,96;3,25;10,73602
269520;-6,13;7,59;3,40;10,32379
269530;-5,60;7,21;3,16;9,66079
269540;-5,01;6,83;2,93;8,95829
269550;-4,71;6,45;2,78;8,45171
269560;-4,26;5,84;2,25;7,5681
269570;-3,96;5,01;1,56;6,57006
269580;-3,81;4,48;1,48;6,05931
269590;-3,51;4,40;1,63;5,85815
269600;-3,21;4,63;1,55;5,84276
269610;-2,84;5,08;1,78;6,0881
269620;-2,70;5,76;2,31;6,76829
269630;-2,85;6,22;2,91;7,43345
269640;-2,77;6,52;3,21;7,78136
269650;-2,62;6,30;2,98;7,44348
269660;-2,32;5,92;2,60;6,86883
269670;-2,10;5,39;2,07;6,14048
269680;-2,02;4,85;1,32;5,42146
269690;-2,32;5,01;0,95;5,5989
269700;-2,77;5,16;1,10;5,95679
269710;-3,22;5,31;1,56;6,39915
269720;-3,14;5,39;1,86;6,50481
269730;-2,77;5,84;2,01;6,76805
269740;-2,85;6,60;2,24;7,52772
269750;-3,00;6,83;2,32;7,80642
269760;-3,07;6,90;2,17;7,85943
269770;-2,92;6,98;2,17;7,86943
269780;-3,15;7,13;1,94;8,03241
269790;-3,67;7,28;1,65;8,31935
269800;-4,79;7,59;1,74;9,13519
269810;-6,20;7,28;2,50;9,88333
269820;-7,91;6,98;3,63;11,1551
269830;-8,21;7,21;4,01;11,63449
269840;-7,32;8,12;4,16;11,69273
269850;-7,40;9,18;3,94;12,42883
269860;-7,62;10,16;4,40;13,4459
269870;-7,55;10,70;4,85;13,96253
269880;-6,89;11,53;4,33;14,10973
269890;-6,22;12,29;4,33;14,43572
269900;-6,07;12,52;4,40;14,59046
269910;-6,29;12,29;4,70;14,58432
269920;-6,21;11,38;4,62;13,76356
269930;-6,06;9,41;4,23;11,96169
269940;-6,51;9,63;3,86;12,24877
269950;-6,51;10,39;4,24;12,97501
269960;-6,51;11,08;4,70;13,67884
269970;-6,51;11,30;4,92;13,94193
269980;-6,59;11,08;4,92;13,79289
269990;-6,58;10,62;4,62;13,32128
270000;-6,43;10,24;4,24;12,81511
270010;-6,28;10,01;3,64;12,36896
270020;-6,13;9,63;2,89;11,77868
270030;-5,98;9,33;2,51;11,36377
270040;-5,83;9,03;2,50;11,03461
